seed,participant_dose,stimulus_dose,predictor,macro_ccc,macro_mae,dataset_id,representation
47,0,0,combined_personalized,-0.0061390881637455,0.2551691386245031,ds002721,labram_pretrained
47,0,0,prior,-0.0671477049656337,0.2555,ds002721,labram_random
47,0,0,eeg_population,0.0687888470977955,0.2043569143813478,ds002721,labram_random
47,0,0,eeg_personalized,0.0687888470977955,0.2043569143813478,ds002721,labram_random
47,0,0,combined_population,-0.0020922006115389,0.2465155902992888,ds002721,labram_random
47,0,0,combined_personalized,-0.0020922006115389,0.2465155902992888,ds002721,labram_random
47,0,1,prior,-0.0637870839770588,0.3125,ds002721,bandpower
47,0,1,eeg_population,-0.0277204358441663,0.2329513064063209,ds002721,bandpower
47,0,1,eeg_personalized,-0.0277204358441663,0.2329513064063209,ds002721,bandpower
47,0,1,combined_population,-0.061922591938505,0.3325601005717489,ds002721,bandpower
47,0,1,combined_personalized,-0.061922591938505,0.3325601005717489,ds002721,bandpower
47,0,1,prior,-0.0637870839770588,0.3125,ds002721,labram_pretrained
47,0,1,eeg_population,0.0576348213801998,0.2277513764502299,ds002721,labram_pretrained
47,0,1,eeg_personalized,0.0576348213801998,0.2277513764502299,ds002721,labram_pretrained
47,0,1,combined_population,-0.0287764013345997,0.3044659966525687,ds002721,labram_pretrained
47,0,1,combined_personalized,-0.0287764013345997,0.3044659966525687,ds002721,labram_pretrained
47,0,1,prior,-0.0637870839770588,0.3125,ds002721,labram_random
47,0,1,eeg_population,0.0644649094879374,0.2046696032516637,ds002721,labram_random
47,0,1,eeg_personalized,0.0644649094879374,0.2046696032516637,ds002721,labram_random
47,0,1,combined_population,-0.0363561731974741,0.303351205733961,ds002721,labram_random
47,0,1,combined_personalized,-0.0363561731974741,0.303351205733961,ds002721,labram_random
47,0,2,prior,-0.0147535608560898,0.2475,ds002721,bandpower
47,0,2,eeg_population,-0.0532463752411642,0.2387651325584468,ds002721,bandpower
47,0,2,eeg_personalized,-0.0532463752411642,0.2387651325584468,ds002721,bandpower
47,0,2,combined_population,-0.0148484384723477,0.2708498277154425,ds002721,bandpower
47,0,2,combined_personalized,-0.0148484384723477,0.2708498277154425,ds002721,bandpower
47,0,2,prior,-0.0147535608560898,0.2475,ds002721,labram_pretrained
47,0,2,eeg_population,0.0540138523832449,0.230008844033758,ds002721,labram_pretrained
47,0,2,eeg_personalized,0.0540138523832449,0.230008844033758,ds002721,labram_pretrained
47,0,2,combined_population,0.0426843909022624,0.2449131502385004,ds002721,labram_pretrained
47,0,2,combined_personalized,0.0426843909022624,0.2449131502385004,ds002721,labram_pretrained
47,0,2,prior,-0.0147535608560898,0.2475,ds002721,labram_random
47,0,2,eeg_population,0.0728466446093934,0.2031639791129749,ds002721,labram_random
47,0,2,eeg_personalized,0.0728466446093934,0.2031639791129749,ds002721,labram_random
47,0,2,combined_population,0.0547845581695536,0.2359217137274358,ds002721,labram_random
47,0,2,combined_personalized,0.0547845581695536,0.2359217137274358,ds002721,labram_random
47,0,4,prior,-0.0177125101581637,0.2281249999999999,ds002721,bandpower
47,0,4,eeg_population,-0.0646246116443699,0.2400277508882369,ds002721,bandpower
47,0,4,eeg_personalized,-0.0646246116443699,0.2400277508882369,ds002721,bandpower
47,0,4,combined_population,-0.0264343155462036,0.2528670009456657,ds002721,bandpower
47,0,4,combined_personalized,-0.0264343155462036,0.2528670009456657,ds002721,bandpower
47,0,4,prior,-0.0177125101581637,0.2281249999999999,ds002721,labram_pretrained
47,0,4,eeg_population,0.0662787711417681,0.2238383534688175,ds002721,labram_pretrained
47,0,4,eeg_personalized,0.0662787711417681,0.2238383534688175,ds002721,labram_pretrained
47,0,4,combined_population,0.0687952494691369,0.2233820247370941,ds002721,labram_pretrained
47,0,4,combined_personalized,0.0687952494691369,0.2233820247370941,ds002721,labram_pretrained
47,0,4,prior,-0.0177125101581637,0.2281249999999999,ds002721,labram_random
47,0,4,eeg_population,0.0642141431590675,0.2051489903553752,ds002721,labram_random
47,0,4,eeg_personalized,0.0642141431590675,0.2051489903553752,ds002721,labram_random
47,0,4,combined_population,0.0600334264933681,0.2241941675770982,ds002721,labram_random
47,0,4,combined_personalized,0.0600334264933681,0.2241941675770982,ds002721,labram_random
47,1,0,prior,-0.0671477049656337,0.2555,ds002721,bandpower
47,1,0,eeg_population,-0.0268459975200889,0.2358673300622685,ds002721,bandpower
47,1,0,eeg_personalized,-0.0694074431902051,0.2861856593372029,ds002721,bandpower
47,1,0,combined_population,-0.0586060861996807,0.271074895852229,ds002721,bandpower
47,1,0,combined_personalized,-0.2156525138706054,0.300558586193493,ds002721,bandpower
47,1,0,prior,-0.0671477049656337,0.2555,ds002721,labram_pretrained
47,1,0,eeg_population,0.0617159756600314,0.2267318269907619,ds002721,labram_pretrained
47,1,0,eeg_personalized,0.0292899231592223,0.3146128543599998,ds002721,labram_pretrained
47,1,0,combined_population,-0.0061390881637455,0.2551691386245031,ds002721,labram_pretrained
47,1,0,combined_personalized,-0.2018283944852812,0.3120155400130013,ds002721,labram_pretrained
47,1,0,prior,-0.0671477049656337,0.2555,ds002721,labram_random
47,1,0,eeg_population,0.0687888470977955,0.2043569143813478,ds002721,labram_random
47,1,0,eeg_personalized,-0.057816881757202,0.2820988104656776,ds002721,labram_random
47,1,0,combined_population,-0.0020922006115389,0.2465155902992888,ds002721,labram_random
47,1,0,combined_personalized,-0.2749681302525186,0.2947102264138514,ds002721,labram_random
47,1,1,prior,-0.0637870839770588,0.3125,ds002721,bandpower
47,1,1,eeg_population,-0.0277204358441663,0.2329513064063209,ds002721,bandpower
47,1,1,eeg_personalized,-0.068018501444238,0.2866685150710107,ds002721,bandpower
47,1,1,combined_population,-0.061922591938505,0.3325601005717489,ds002721,bandpower
47,1,1,combined_personalized,-0.1983581005536885,0.344376201306851,ds002721,bandpower
47,1,1,prior,-0.0637870839770588,0.3125,ds002721,labram_pretrained
47,1,1,eeg_population,0.0576348213801998,0.2277513764502299,ds002721,labram_pretrained
47,1,1,eeg_personalized,0.0329871052119064,0.3091640509837347,ds002721,labram_pretrained
47,1,1,combined_population,-0.0287764013345997,0.3044659966525687,ds002721,labram_pretrained
47,1,1,combined_personalized,-0.2068402051563822,0.3386552313620442,ds002721,labram_pretrained
47,1,1,prior,-0.0637870839770588,0.3125,ds002721,labram_random
47,1,1,eeg_population,0.0644649094879374,0.2046696032516637,ds002721,labram_random
47,1,1,eeg_personalized,-0.0627020341567967,0.2832345845640721,ds002721,labram_random
47,1,1,combined_population,-0.0363561731974741,0.303351205733961,ds002721,labram_random
47,1,1,combined_personalized,-0.2404704947973013,0.3606438281501399,ds002721,labram_random
47,1,2,prior,-0.0147535608560898,0.2475,ds002721,bandpower
47,1,2,eeg_population,-0.0532463752411642,0.2387651325584468,ds002721,bandpower
47,1,2,eeg_personalized,-0.0736386163274271,0.2864379009636723,ds002721,bandpower
47,1,2,combined_population,-0.0148484384723477,0.2708498277154425,ds002721,bandpower
47,1,2,combined_personalized,-0.1900214813866688,0.2973029605522937,ds002721,bandpower
47,1,2,prior,-0.0147535608560898,0.2475,ds002721,labram_pretrained
47,1,2,eeg_population,0.0540138523832449,0.230008844033758,ds002721,labram_pretrained
47,1,2,eeg_personalized,0.0190549190873865,0.3142407610908893,ds002721,labram_pretrained
47,1,2,combined_population,0.0426843909022624,0.2449131502385004,ds002721,labram_pretrained
47,1,2,combined_personalized,-0.2012724267388833,0.3038262207249622,ds002721,labram_pretrained
47,1,2,prior,-0.0147535608560898,0.2475,ds002721,labram_random
47,1,2,eeg_population,0.0728466446093934,0.2031639791129749,ds002721,labram_random
47,1,2,eeg_personalized,-0.0438070610558239,0.2833517055896764,ds002721,labram_random
47,1,2,combined_population,0.0547845581695536,0.2359217137274358,ds002721,labram_random
47,1,2,combined_personalized,-0.2197250912002471,0.3030729708139765,ds002721,labram_random
47,1,4,prior,-0.0177125101581637,0.2281249999999999,ds002721,bandpower
47,1,4,eeg_population,-0.0646246116443699,0.2400277508882369,ds002721,bandpower
47,1,4,eeg_personalized,-0.0951279210783287,0.2914275319490276,ds002721,bandpower
47,1,4,combined_population,-0.0264343155462036,0.2528670009456657,ds002721,bandpower
47,1,4,combined_personalized,-0.2334584204872809,0.3123512884147324,ds002721,bandpower
47,1,4,prior,-0.0177125101581637,0.2281249999999999,ds002721,labram_pretrained
47,1,4,eeg_population,0.0662787711417681,0.2238383534688175,ds002721,labram_pretrained
47,1,4,eeg_personalized,0.0239730110377989,0.3106309821815052,ds002721,labram_pretrained
47,1,4,combined_population,0.0687952494691369,0.2233820247370941,ds002721,labram_pretrained
47,1,4,combined_personalized,-0.1968144277331828,0.3147539708310759,ds002721,labram_pretrained
47,1,4,prior,-0.0177125101581637,0.2281249999999999,ds002721,labram_random
47,1,4,eeg_population,0.0642141431590675,0.2051489903553752,ds002721,labram_random
47,1,4,eeg_personalized,-0.0591672618145375,0.2836516466474911,ds002721,labram_random
47,1,4,combined_population,0.0600334264933681,0.2241941675770982,ds002721,labram_random
47,1,4,combined_personalized,-0.2697284778405154,0.30326591641326,ds002721,labram_random
47,2,0,prior,-0.0671477049656337,0.2555,ds002721,bandpower
47,2,0,eeg_population,-0.0268459975200889,0.2358673300622685,ds002721,bandpower
47,2,0,eeg_personalized,-0.0968113231471999,0.2600412627613936,ds002721,bandpower
47,2,0,combined_population,-0.0586060861996807,0.271074895852229,ds002721,bandpower
47,2,0,combined_personalized,-0.2192947688091518,0.2682800852490179,ds002721,bandpower
47,2,0,prior,-0.0671477049656337,0.2555,ds002721,labram_pretrained
47,2,0,eeg_population,0.0617159756600314,0.2267318269907619,ds002721,labram_pretrained
47,2,0,eeg_personalized,-0.0076348298146454,0.2693613950815112,ds002721,labram_pretrained
47,2,0,combined_population,-0.0061390881637455,0.2551691386245031,ds002721,labram_pretrained
47,2,0,combined_personalized,-0.2136952441916969,0.2744692246821668,ds002721,labram_pretrained
47,2,0,prior,-0.0671477049656337,0.2555,ds002721,labram_random
47,2,0,eeg_population,0.0687888470977955,0.2043569143813478,ds002721,labram_random
47,2,0,eeg_personalized,-0.0757490839347973,0.2547129417064934,ds002721,labram_random
47,2,0,combined_population,-0.0020922006115389,0.2465155902992888,ds002721,labram_random
47,2,0,combined_personalized,-0.2455199282880645,0.2685935214604214,ds002721,labram_random
47,2,1,prior,-0.0637870839770588,0.3125,ds002721,bandpower
47,2,1,eeg_population,-0.0277204358441663,0.2329513064063209,ds002721,bandpower
47,2,1,eeg_personalized,-0.0980289467286027,0.2613383930051349,ds002721,bandpower
47,2,1,combined_population,-0.061922591938505,0.3325601005717489,ds002721,bandpower
47,2,1,combined_personalized,-0.1658063154051104,0.3504112303313966,ds002721,bandpower
47,2,1,prior,-0.0637870839770588,0.3125,ds002721,labram_pretrained
47,2,1,eeg_population,0.0576348213801998,0.2277513764502299,ds002721,labram_pretrained
47,2,1,eeg_personalized,-0.0144817637029432,0.2683156524628202,ds002721,labram_pretrained
47,2,1,combined_population,-0.0287764013345997,0.3044659966525687,ds002721,labram_pretrained
47,2,1,combined_personalized,-0.1549295200581161,0.3432623923030152,ds002721,labram_pretrained
47,2,1,prior,-0.0637870839770588,0.3125,ds002721,labram_random
47,2,1,eeg_population,0.0644649094879374,0.2046696032516637,ds002721,labram_random
47,2,1,eeg_personalized,-0.0772137300147445,0.2556478213932578,ds002721,labram_random
47,2,1,combined_population,-0.0363561731974741,0.303351205733961,ds002721,labram_random
47,2,1,combined_personalized,-0.1899593198236199,0.3558413535460006,ds002721,labram_random
47,2,2,prior,-0.0147535608560898,0.2475,ds002721,bandpower
47,2,2,eeg_population,-0.0532463752411642,0.2387651325584468,ds002721,bandpower
47,2,2,eeg_personalized,-0.0989447177832595,0.2601043785275079,ds002721,bandpower
47,2,2,combined_population,-0.0148484384723477,0.2708498277154425,ds002721,bandpower
47,2,2,combined_personalized,-0.1523838544591661,0.2849837726014789,ds002721,bandpower
47,2,2,prior,-0.0147535608560898,0.2475,ds002721,labram_pretrained
47,2,2,eeg_population,0.0540138523832449,0.230008844033758,ds002721,labram_pretrained
47,2,2,eeg_personalized,-0.0148519700983507,0.2712905946942406,ds002721,labram_pretrained
47,2,2,combined_population,0.0426843909022624,0.2449131502385004,ds002721,labram_pretrained
47,2,2,combined_personalized,-0.1450828898508878,0.2813976389908779,ds002721,labram_pretrained
47,2,2,prior,-0.0147535608560898,0.2475,ds002721,labram_random
47,2,2,eeg_population,0.0728466446093934,0.2031639791129749,ds002721,labram_random
47,2,2,eeg_personalized,-0.065373806608311,0.2553773160241366,ds002721,labram_random
47,2,2,combined_population,0.0547845581695536,0.2359217137274358,ds002721,labram_random
47,2,2,combined_personalized,-0.1595128222901363,0.2874043308717803,ds002721,labram_random
47,2,4,prior,-0.0177125101581637,0.2281249999999999,ds002721,bandpower
47,2,4,eeg_population,-0.0646246116443699,0.2400277508882369,ds002721,bandpower
47,2,4,eeg_personalized,-0.1105387271113243,0.2632313053380586,ds002721,bandpower
47,2,4,combined_population,-0.0264343155462036,0.2528670009456657,ds002721,bandpower
47,2,4,combined_personalized,-0.2085236057084897,0.2592247160921473,ds002721,bandpower
47,2,4,prior,-0.0177125101581637,0.2281249999999999,ds002721,labram_pretrained
47,2,4,eeg_population,0.0662787711417681,0.2238383534688175,ds002721,labram_pretrained
47,2,4,eeg_personalized,-0.0087661635076729,0.2662330907503749,ds002721,labram_pretrained
47,2,4,combined_population,0.0687952494691369,0.2233820247370941,ds002721,labram_pretrained
47,2,4,combined_personalized,-0.1853693614057749,0.2471265955999384,ds002721,labram_pretrained
47,2,4,prior,-0.0177125101581637,0.2281249999999999,ds002721,labram_random
47,2,4,eeg_population,0.0642141431590675,0.2051489903553752,ds002721,labram_random
47,2,4,eeg_personalized,-0.0757085534637422,0.2528954370073591,ds002721,labram_random
47,2,4,combined_population,0.0600334264933681,0.2241941675770982,ds002721,labram_random
47,2,4,combined_personalized,-0.2097558288632397,0.2456904504226216,ds002721,labram_random
47,4,0,prior,-0.0671477049656337,0.2555,ds002721,bandpower
47,4,0,eeg_population,-0.0268459975200889,0.2358673300622685,ds002721,bandpower
47,4,0,eeg_personalized,0.2699593598472304,0.1946880165172249,ds002721,bandpower
47,4,0,combined_population,-0.0586060861996807,0.271074895852229,ds002721,bandpower
47,4,0,combined_personalized,0.0834262015926945,0.2455164633231874,ds002721,bandpower
47,4,0,prior,-0.0671477049656337,0.2555,ds002721,labram_pretrained
47,4,0,eeg_population,0.0617159756600314,0.2267318269907619,ds002721,labram_pretrained
47,4,0,eeg_personalized,0.299729048905238,0.2033958846362481,ds002721,labram_pretrained
47,4,0,combined_population,-0.0061390881637455,0.2551691386245031,ds002721,labram_pretrained
47,4,0,combined_personalized,0.1108596643633977,0.2448798803749208,ds002721,labram_pretrained
47,4,0,prior,-0.0671477049656337,0.2555,ds002721,labram_random
47,4,0,eeg_population,0.0687888470977955,0.2043569143813478,ds002721,labram_random
47,4,0,eeg_personalized,0.3032503882309503,0.1929800716771367,ds002721,labram_random
47,4,0,combined_population,-0.0020922006115389,0.2465155902992888,ds002721,labram_random
47,4,0,combined_personalized,0.1078246206533183,0.2474763020527026,ds002721,labram_random
47,4,1,prior,-0.0637870839770588,0.3125,ds002721,bandpower
47,4,1,eeg_population,-0.0277204358441663,0.2329513064063209,ds002721,bandpower
47,4,1,eeg_personalized,0.2692550545056556,0.1947021796977975,ds002721,bandpower
47,4,1,combined_population,-0.061922591938505,0.3325601005717489,ds002721,bandpower
47,4,1,combined_personalized,0.0300430035224522,0.3289744426330988,ds002721,bandpower
47,4,1,prior,-0.0637870839770588,0.3125,ds002721,labram_pretrained
47,4,1,eeg_population,0.0576348213801998,0.2277513764502299,ds002721,labram_pretrained
47,4,1,eeg_personalized,0.2963771520860868,0.2031744163406216,ds002721,labram_pretrained
47,4,1,combined_population,-0.0287764013345997,0.3044659966525687,ds002721,labram_pretrained
47,4,1,combined_personalized,0.0506763749882204,0.319695161411673,ds002721,labram_pretrained
47,4,1,prior,-0.0637870839770588,0.3125,ds002721,labram_random
47,4,1,eeg_population,0.0644649094879374,0.2046696032516637,ds002721,labram_random
47,4,1,eeg_personalized,0.3011877635571267,0.194232949600473,ds002721,labram_random
47,4,1,combined_population,-0.0363561731974741,0.303351205733961,ds002721,labram_random
47,4,1,combined_personalized,0.0370113159575091,0.3368441410775455,ds002721,labram_random
47,4,2,prior,-0.0147535608560898,0.2475,ds002721,bandpower
47,4,2,eeg_population,-0.0532463752411642,0.2387651325584468,ds002721,bandpower
47,4,2,eeg_personalized,0.2729501905936858,0.1942915743606459,ds002721,bandpower
47,4,2,combined_population,-0.0148484384723477,0.2708498277154425,ds002721,bandpower
47,4,2,combined_personalized,0.1036275891808442,0.2615830092655601,ds002721,bandpower
47,4,2,prior,-0.0147535608560898,0.2475,ds002721,labram_pretrained
47,4,2,eeg_population,0.0540138523832449,0.230008844033758,ds002721,labram_pretrained
47,4,2,eeg_personalized,0.30460292917666,0.2013855544290571,ds002721,labram_pretrained
47,4,2,combined_population,0.0426843909022624,0.2449131502385004,ds002721,labram_pretrained
47,4,2,combined_personalized,0.1279504089385953,0.2585876273339683,ds002721,labram_pretrained
47,4,2,prior,-0.0147535608560898,0.2475,ds002721,labram_random
47,4,2,eeg_population,0.0728466446093934,0.2031639791129749,ds002721,labram_random
47,4,2,eeg_personalized,0.3113748434599749,0.1938035745754247,ds002721,labram_random
47,4,2,combined_population,0.0547845581695536,0.2359217137274358,ds002721,labram_random
47,4,2,combined_personalized,0.129831370662501,0.2621720610775044,ds002721,labram_random
47,4,4,prior,-0.0177125101581637,0.2281249999999999,ds002721,bandpower
47,4,4,eeg_population,-0.0646246116443699,0.2400277508882369,ds002721,bandpower
47,4,4,eeg_personalized,0.2566719654869168,0.1969283029683258,ds002721,bandpower
47,4,4,combined_population,-0.0264343155462036,0.2528670009456657,ds002721,bandpower
47,4,4,combined_personalized,0.1441931152938771,0.2181975088641458,ds002721,bandpower
47,4,4,prior,-0.0177125101581637,0.2281249999999999,ds002721,labram_pretrained
47,4,4,eeg_population,0.0662787711417681,0.2238383534688175,ds002721,labram_pretrained
47,4,4,eeg_personalized,0.3129421214582809,0.2002648213197845,ds002721,labram_pretrained
47,4,4,combined_population,0.0687952494691369,0.2233820247370941,ds002721,labram_pretrained
47,4,4,combined_personalized,0.1942754909107965,0.2103889256374241,ds002721,labram_pretrained
47,4,4,prior,-0.0177125101581637,0.2281249999999999,ds002721,labram_random
47,4,4,eeg_population,0.0642141431590675,0.2051489903553752,ds002721,labram_random
47,4,4,eeg_personalized,0.3051679540962914,0.1942629576296466,ds002721,labram_random
47,4,4,combined_population,0.0600334264933681,0.2241941675770982,ds002721,labram_random
47,4,4,combined_personalized,0.1857669869487326,0.218167563841682,ds002721,labram_random
47,8,0,prior,-0.0671477049656337,0.2555,ds002721,bandpower
47,8,0,eeg_population,-0.0268459975200889,0.2358673300622685,ds002721,bandpower
47,8,0,eeg_personalized,0.0324431901268258,0.2166667958515579,ds002721,bandpower
47,8,0,combined_population,-0.0586060861996807,0.271074895852229,ds002721,bandpower
47,8,0,combined_personalized,-0.0293969782910211,0.256682250543793,ds002721,bandpower
47,8,0,prior,-0.0671477049656337,0.2555,ds002721,labram_pretrained
47,8,0,eeg_population,0.0617159756600314,0.2267318269907619,ds002721,labram_pretrained
47,8,0,eeg_personalized,0.09660235892533,0.2255478160038591,ds002721,labram_pretrained
47,8,0,combined_population,-0.0061390881637455,0.2551691386245031,ds002721,labram_pretrained
47,8,0,combined_personalized,-0.0169171265208065,0.2583287098525184,ds002721,labram_pretrained
47,8,0,prior,-0.0671477049656337,0.2555,ds002721,labram_random
47,8,0,eeg_population,0.0687888470977955,0.2043569143813478,ds002721,labram_random
47,8,0,eeg_personalized,0.0893926582349189,0.2087587690725253,ds002721,labram_random
47,8,0,combined_population,-0.0020922006115389,0.2465155902992888,ds002721,labram_random
47,8,0,combined_personalized,0.0097376146058429,0.2524264882284599,ds002721,labram_random
47,8,1,prior,-0.0637870839770588,0.3125,ds002721,bandpower
47,8,1,eeg_population,-0.0277204358441663,0.2329513064063209,ds002721,bandpower
47,8,1,eeg_personalized,0.0316934377783434,0.2169472016930213,ds002721,bandpower
47,8,1,combined_population,-0.061922591938505,0.3325601005717489,ds002721,bandpower
47,8,1,combined_personalized,-0.0368846823575043,0.3421051213166516,ds002721,bandpower
47,8,1,prior,-0.0637870839770588,0.3125,ds002721,labram_pretrained
47,8,1,eeg_population,0.0576348213801998,0.2277513764502299,ds002721,labram_pretrained
47,8,1,eeg_personalized,0.0928430568913072,0.2256968825345039,ds002721,labram_pretrained
47,8,1,combined_population,-0.0287764013345997,0.3044659966525687,ds002721,labram_pretrained
47,8,1,combined_personalized,-0.0283169119206334,0.3289909930292127,ds002721,labram_pretrained
47,8,1,prior,-0.0637870839770588,0.3125,ds002721,labram_random
47,8,1,eeg_population,0.0644649094879374,0.2046696032516637,ds002721,labram_random
47,8,1,eeg_personalized,0.088347003256297,0.2096538334184562,ds002721,labram_random
47,8,1,combined_population,-0.0363561731974741,0.303351205733961,ds002721,labram_random
47,8,1,combined_personalized,-0.0242807434439263,0.3460552701000295,ds002721,labram_random
47,8,2,prior,-0.0147535608560898,0.2475,ds002721,bandpower
47,8,2,eeg_population,-0.0532463752411642,0.2387651325584468,ds002721,bandpower
47,8,2,eeg_personalized,0.0331277468822622,0.2147989308196217,ds002721,bandpower
47,8,2,combined_population,-0.0148484384723477,0.2708498277154425,ds002721,bandpower
47,8,2,combined_personalized,0.0059832684316279,0.2679729873559057,ds002721,bandpower
47,8,2,prior,-0.0147535608560898,0.2475,ds002721,labram_pretrained
47,8,2,eeg_population,0.0540138523832449,0.230008844033758,ds002721,labram_pretrained
47,8,2,eeg_personalized,0.0954274317423747,0.2260056972665972,ds002721,labram_pretrained
47,8,2,combined_population,0.0426843909022624,0.2449131502385004,ds002721,labram_pretrained
47,8,2,combined_personalized,0.0162625987643525,0.2612315224541202,ds002721,labram_pretrained
47,8,2,prior,-0.0147535608560898,0.2475,ds002721,labram_random
47,8,2,eeg_population,0.0728466446093934,0.2031639791129749,ds002721,labram_random
47,8,2,eeg_personalized,0.1014515681151186,0.2090465845868051,ds002721,labram_random
47,8,2,combined_population,0.0547845581695536,0.2359217137274358,ds002721,labram_random
47,8,2,combined_personalized,0.0417217896075252,0.2698345009593971,ds002721,labram_random
47,8,4,prior,-0.0177125101581637,0.2281249999999999,ds002721,bandpower
47,8,4,eeg_population,-0.0646246116443699,0.2400277508882369,ds002721,bandpower
47,8,4,eeg_personalized,0.0191089435850079,0.2190887221109186,ds002721,bandpower
47,8,4,combined_population,-0.0264343155462036,0.2528670009456657,ds002721,bandpower
47,8,4,combined_personalized,0.0138929781987828,0.2368373218572763,ds002721,bandpower
47,8,4,prior,-0.0177125101581637,0.2281249999999999,ds002721,labram_pretrained
47,8,4,eeg_population,0.0662787711417681,0.2238383534688175,ds002721,labram_pretrained
47,8,4,eeg_personalized,0.1094787909409405,0.2208286530255248,ds002721,labram_pretrained
47,8,4,combined_population,0.0687952494691369,0.2233820247370941,ds002721,labram_pretrained
47,8,4,combined_personalized,0.0477095059678459,0.2256280076161461,ds002721,labram_pretrained
47,8,4,prior,-0.0177125101581637,0.2281249999999999,ds002721,labram_random
47,8,4,eeg_population,0.0642141431590675,0.2051489903553752,ds002721,labram_random
47,8,4,eeg_personalized,0.0935870321966019,0.208517563676951,ds002721,labram_random
47,8,4,combined_population,0.0600334264933681,0.2241941675770982,ds002721,labram_random
47,8,4,combined_personalized,0.075184315786486,0.2276959849883039,ds002721,labram_random
71,0,0,prior,0.074031507982688,0.2517613636363636,ds002721,bandpower
71,0,0,eeg_population,0.0818592627640106,0.2274659590113711,ds002721,bandpower
71,0,0,eeg_personalized,0.0818592627640106,0.2274659590113711,ds002721,bandpower
71,0,0,combined_population,0.10323178008168,0.2435279925163764,ds002721,bandpower
71,0,0,combined_personalized,0.10323178008168,0.2435279925163764,ds002721,bandpower
71,0,0,prior,0.074031507982688,0.2517613636363636,ds002721,labram_pretrained
71,0,0,eeg_population,0.0678149836488864,0.2285183084954193,ds002721,labram_pretrained
71,0,0,eeg_personalized,0.0678149836488864,0.2285183084954193,ds002721,labram_pretrained
71,0,0,combined_population,0.1006346914890723,0.2550077998815627,ds002721,labram_pretrained
71,0,0,combined_personalized,0.1006346914890723,0.2550077998815627,ds002721,labram_pretrained
71,0,0,prior,0.074031507982688,0.2517613636363636,ds002721,labram_random
71,0,0,eeg_population,-0.0133749041076463,0.2412167857902168,ds002721,labram_random
71,0,0,eeg_personalized,-0.0133749041076463,0.2412167857902168,ds002721,labram_random
71,0,0,combined_population,0.0791067983111552,0.2589259073230237,ds002721,labram_random
71,0,0,combined_personalized,0.0791067983111552,0.2589259073230237,ds002721,labram_random
71,0,1,prior,-0.0270377566436449,0.3210227272727273,ds002721,bandpower
71,0,1,eeg_population,0.0769426453864947,0.2338749143411619,ds002721,bandpower
71,0,1,eeg_personalized,0.0769426453864947,0.2338749143411619,ds002721,bandpower
71,0,1,combined_population,-0.0031695308112613,0.3290234389435751,ds002721,bandpower
71,0,1,combined_personalized,-0.0031695308112613,0.3290234389435751,ds002721,bandpower
71,0,1,prior,-0.0270377566436449,0.3210227272727273,ds002721,labram_pretrained
71,0,1,eeg_population,0.0860585958632096,0.2271218273077004,ds002721,labram_pretrained
71,0,1,eeg_personalized,0.0860585958632096,0.2271218273077004,ds002721,labram_pretrained
71,0,1,combined_population,-0.0005688174049003,0.3268463749189335,ds002721,labram_pretrained
71,0,1,combined_personalized,-0.0005688174049003,0.3268463749189335,ds002721,labram_pretrained
71,0,1,prior,-0.0270377566436449,0.3210227272727273,ds002721,labram_random
71,0,1,eeg_population,-0.0225536929188633,0.2423840297686931,ds002721,labram_random
71,0,1,eeg_personalized,-0.0225536929188633,0.2423840297686931,ds002721,labram_random
71,0,1,combined_population,-0.0306458587276641,0.343137733272533,ds002721,labram_random
71,0,1,combined_personalized,-0.0306458587276641,0.343137733272533,ds002721,labram_random
71,0,2,prior,-0.051525972225115,0.2954545454545454,ds002721,bandpower
71,0,2,eeg_population,0.1139419437048687,0.2300362395210486,ds002721,bandpower
71,0,2,eeg_personalized,0.1139419437048687,0.2300362395210486,ds002721,bandpower
71,0,2,combined_population,0.0011234575998579,0.2957668585596443,ds002721,bandpower
71,0,2,combined_personalized,0.0011234575998579,0.2957668585596443,ds002721,bandpower
71,0,2,prior,-0.051525972225115,0.2954545454545454,ds002721,labram_pretrained
71,0,2,eeg_population,0.0968748244459369,0.2260145686924016,ds002721,labram_pretrained
71,0,2,eeg_personalized,0.0968748244459369,0.2260145686924016,ds002721,labram_pretrained
71,0,2,combined_population,-0.0062446735941333,0.2970435341870163,ds002721,labram_pretrained
71,0,2,combined_personalized,-0.0062446735941333,0.2970435341870163,ds002721,labram_pretrained
71,0,2,prior,-0.051525972225115,0.2954545454545454,ds002721,labram_random
71,0,2,eeg_population,-0.0111615110265203,0.241696458094163,ds002721,labram_random
71,0,2,eeg_personalized,-0.0111615110265203,0.241696458094163,ds002721,labram_random
71,0,2,combined_population,-0.0542287894292665,0.3015829010204062,ds002721,labram_random
71,0,2,combined_personalized,-0.0542287894292665,0.3015829010204062,ds002721,labram_random
71,0,4,prior,0.0724500207457243,0.2542613636363636,ds002721,bandpower
71,0,4,eeg_population,0.0968182373092228,0.2318385704807564,ds002721,bandpower
71,0,4,eeg_personalized,0.0968182373092228,0.2318385704807564,ds002721,bandpower
71,0,4,combined_population,0.1203052892572601,0.2517461235620792,ds002721,bandpower
71,0,4,combined_personalized,0.1203052892572601,0.2517461235620792,ds002721,bandpower
71,0,4,prior,0.0724500207457243,0.2542613636363636,ds002721,labram_pretrained
