dataset_id,representation,participant_dose,stimulus_dose,combined_personalized,combined_population,eeg_personalized,eeg_population,prior,prior_personalized,total,total_low,total_high,total_draws,calibration,calibration_low,calibration_high,calibration_draws,matched,matched_low,matched_high,matched_draws,arithmetic_error,configuration,total_t_low,total_t_high,calibration_t_low,calibration_t_high,matched_t_low,matched_t_high
ds006850,eegnet_lr1e3,0,8,0.3576574964676767,0.3576574964676767,0.018921326592309,0.0189213262900528,0.3407733032215742,0.3407733032215742,0.0168841932461025,-0.0105536602832505,0.0469222201432258,2000,0.0,0.0,0.0,2000,0.0168841932461025,-0.0105536602832505,0.0469222201432258,2000,0.0,EEGNet L1,-0.0154505965204164,0.0492189830126214,0.0,0.0,-0.0154505965204164,0.0492189830126214
ds006850,eegnet_lr1e3,1,0,0.0893892218930183,0.0101447710421176,0.0924076466337131,0.01917248050675,-6.6357841984806225e-16,0.0827465866520994,0.089389221893019,-0.015531487911869,0.1988412180859936,2000,0.0827465866521,-0.0248692499610997,0.1933140268458967,2000,0.0066426352409189,-0.0061268788752985,0.0218031514418808,2000,1.0061396160665481e-16,EEGNet L1,-0.0358784590757415,0.2146569028617796,-0.0425354619217997,0.2080286352259999,-0.0093788421157649,0.0226641125976028
ds006850,eegnet_lr1e3,1,1,0.2401154913602307,0.2585771691435105,0.0924690930496342,0.0099805929242199,0.2524773125728417,0.2346367715556307,-0.0123618212126109,-0.0956273797607396,0.0856515864543066,2000,-0.0178405410172108,-0.1001973196623469,0.078682498596722,2000,0.0054787198045999,-0.0040775465349318,0.0151387865794474,2000,8.673617379884035e-19,EEGNet L1,-0.1140393536637001,0.0893157112384782,-0.1181441283704763,0.0824630463360545,-0.0052810566255665,0.0162384962347663
ds006850,eegnet_lr1e3,1,2,0.2828894857082494,0.3472962983446062,0.0908814420996046,0.0187067135551525,0.3327785294901091,0.2783210358552465,-0.0498890437818597,-0.1369508769389573,0.0658864736162351,2000,-0.0544574936348626,-0.1386275271078169,0.0583168377342427,2000,0.0045684498530029,-0.0103175183216896,0.024156406486314,2000,0.0,EEGNet L1,-0.161919030838374,0.0621409432746546,-0.166156785796799,0.0572417985270737,-0.0149960850607724,0.0241329847667782
ds006850,eegnet_lr1e3,1,4,0.2722594260765151,0.3239084768071994,0.0907467407721889,0.0119372882251145,0.3122403043035985,0.2658909927174616,-0.0399808782270834,-0.1337600438718418,0.0758248027593317,2000,-0.0463493115861369,-0.1421008867628116,0.0708859464644004,2000,0.0063684333590535,-0.0047405115105071,0.0178478877819769,2000,1.734723475976807e-18,EEGNet L1,-0.1589653709017056,0.0790036144475387,-0.1654195276852045,0.0727209045129306,-0.0063205445511841,0.0190574112692912
ds006850,eegnet_lr1e3,1,8,0.2908679396252495,0.3576574964676767,0.0940441711326855,0.0189213262900528,0.3407733032215742,0.2850404421141917,-0.0499053635963246,-0.1451835513409153,0.071806598727838,2000,-0.0557328611073824,-0.1508385598084842,0.0620701783823812,2000,0.0058274975110577,-0.0084363255071887,0.0237599133395329,2000,1.0148132334464322e-16,EEGNet L1,-0.1717162780430799,0.0719055508504305,-0.1778638062548579,0.066398084040093,-0.0120120350045253,0.0236670300266409
ds006850,eegnet_lr1e3,2,0,0.1458373249989986,0.0101447710421176,0.1370556207830804,0.01917248050675,-6.6357841984806225e-16,0.1409623719152998,0.1458373249989993,0.0394668580091028,0.2433152818368889,2000,0.1409623719153005,0.0371896145176734,0.2327148380417304,2000,0.0048749530836988,-0.0174034403695907,0.0264124369186403,2000,-1.474514954580286e-17,EEGNet L1,0.0281383175033631,0.2635363324946355,0.0270099847209891,0.2549147591096118,-0.01934076995788,0.0290906761252776
ds006850,eegnet_lr1e3,2,1,0.2838290273667316,0.2585771691435105,0.130884654953063,0.0099805929242199,0.2524773125728417,0.282562119128086,0.0313517147938899,-0.0368263749264116,0.1152042967196949,2000,0.0300848065552443,-0.0334836962814551,0.1094928289070874,2000,0.0012669082386456,-0.0186382810947982,0.0152921134951302,2000,4.336808689942018e-19,EEGNet L1,-0.0549135639639773,0.1176169935517573,-0.0522706612398875,0.1124402743503762,-0.0176004816590855,0.0201342981363767
ds006850,eegnet_lr1e3,2,2,0.3350875493900783,0.3472962983446062,0.1270185270781754,0.0187067135551525,0.3327785294901091,0.3508125268936441,0.0023090198999692,-0.0732879374894282,0.1101922417552832,2000,0.018033997403535,-0.0537852635272875,0.1094533154455691,2000,-0.0157249775035657,-0.0414063816078045,0.0229032754982587,2000,-1.0061396160665481e-16,EEGNet L1,-0.1038160278839999,0.1084340676839384,-0.0773783057649403,0.1134463005720103,-0.0545221536393121,0.0230721986321806
ds006850,eegnet_lr1e3,2,4,0.3493836044088231,0.3239084768071994,0.1330024465772082,0.0119372882251145,0.3122403043035985,0.3435943160315819,0.0371433001052246,-0.0457391128354666,0.1347715976022961,2000,0.0313540117279834,-0.0490673317501028,0.1265230651189942,2000,0.0057892883772411,-0.0126197857193628,0.0226042881952578,2000,9.974659986866641e-17,EEGNet L1,-0.0686189380946573,0.1429055383051066,-0.0704551449931778,0.1331631684491447,-0.0138973992562027,0.0254759760106851
ds006850,eegnet_lr1e3,2,8,0.3708528600119369,0.3576574964676767,0.1324308021350194,0.0189213262900528,0.3407733032215742,0.3725051289693549,0.0300795567903627,-0.0617743238431405,0.1373630389435901,2000,0.0317318257477807,-0.0554144371999921,0.132029792929923,2000,-0.0016522689574179,-0.02838935667257,0.028642853149236,2000,-9.73613550891983e-17,EEGNet L1,-0.0856984530779769,0.1458575666587023,-0.0754763005941988,0.1389399520897603,-0.034263437057284,0.030958899142448
ds006850,eegnet_lr1e3,4,0,0.1690456888833308,0.0101447710421176,0.1681820990427255,0.01917248050675,-6.6357841984806225e-16,0.1536182525394175,0.1690456888833315,0.0553799839482071,0.2636659083235678,2000,0.1536182525394182,0.0396068246349076,0.2453221899303172,2000,0.0154274363439133,-0.0073623548852396,0.0356292114794381,2000,3.469446951953614e-18,EEGNet L1,0.050755311899886,0.287336065866777,0.0370976837378651,0.2701388213409714,-0.0083250044040654,0.039179877091892
ds006850,eegnet_lr1e3,4,1,0.3101072240929372,0.2585771691435105,0.1614619436224203,0.0099805929242199,0.2524773125728417,0.3023803686005889,0.0576299115200955,-0.0050677538973207,0.1284104165968646,2000,0.0499030560277472,-0.0107718636506649,0.1199416286787717,2000,0.0077268554923483,-0.0049831260755139,0.0190771079071517,2000,-8.673617379884035e-19,EEGNet L1,-0.0180678978533043,0.1333277208934954,-0.0238655790148268,0.1236716910703213,-0.0058030460787974,0.021256757063494
ds006850,eegnet_lr1e3,4,2,0.3835293573552366,0.3472962983446062,0.1641858031505327,0.0187067135551525,0.3327785294901091,0.3805869588807822,0.0507508278651275,-0.0237221062825959,0.1410460488362538,2000,0.0478084293906731,-0.0261456880496663,0.1310668374291758,2000,0.0029423984744543,-0.0175181619731738,0.0268510862518328,2000,1.0495077029659683e-16,EEGNet L1,-0.0424368600665756,0.1439385157968307,-0.0408835902126683,0.1365004489940146,-0.0219971123307291,0.0278819092796379
ds006850,eegnet_lr1e3,4,4,0.3875771603541093,0.3239084768071994,0.1625591335023884,0.0119372882251145,0.3122403043035985,0.3752071982537277,0.0753368560505107,-0.0082063922029158,0.1623817760260542,2000,0.0629668939501292,-0.0162347458447411,0.1503086716714229,2000,0.0123699621003815,-0.0038469051883718,0.0270066785061316,2000,6.938893903907228e-18,EEGNet L1,-0.0208663352517164,0.171540047352738,-0.0314670334672091,0.1574008213674675,-0.0051017834393492,0.0298417076401123
ds006850,eegnet_lr1e3,4,8,0.417267692247954,0.3576574964676767,0.1622111772883493,0.0189213262900528,0.3407733032215742,0.4064459392866467,0.0764943890263797,-0.0113092838233395,0.1708375733812526,2000,0.0656726360650725,-0.0167296423409019,0.1555577881174501,2000,0.0108217529613072,-0.011762924759897,0.0336131032845766,2000,5.204170427930421e-18,EEGNet L1,-0.0262283362030849,0.1792171142558445,-0.0327958577857271,0.1641411299158722,-0.0141930137069967,0.0358365196296113
