dataset_id,representation,contrast,estimate,ci_low,ci_high,valid_bootstrap
ds005540,labram_ridge_base,combined_personalized_surface_auc,0.49679455164888997,0.3641005109805441,0.6294885923172359,1985
ds005540,labram_ridge_base,combined_personalized_participant_change,0.21508267282844817,0.07640622485490747,0.3537591208019889,1985
ds005540,labram_ridge_base,combined_personalized_stimulus_change,0.46650517433443534,0.31455532214527626,0.6184550265235944,1985
ds005540,labram_ridge_base,combined_personalized_joint_change,0.6301681980658608,0.43828746326560286,0.8220489328661187,1985
ds005540,labram_ridge_base,combined_personalized_endpoint_interaction,-0.05141964909702273,-0.11467298055424585,0.011833682360200402,1985
ds005540,labram_ridge_base,matched_eeg_added_surface_auc,-0.0322111976290766,-0.0880483344835538,0.0236259392254006,1985
ds005540,labram_ridge_base,matched_eeg_added_uniform_mean_ccc,-0.03204700171414451,-0.08832649973668365,0.02423249630839462,1985
ds005540,labram_ridge_base,matched_eeg_added_uniform_mean_mae,0.015136324770241554,0.0024534863355859804,0.027819163204897128,1985
ds005540,labram_ridge_strong,prior_personalized_surface_auc,0.5290057492779665,0.3886905537086048,0.6693209448473283,1985
ds005540,labram_ridge_strong,prior_personalized_participant_change,0.20355097551998702,0.08686608804864614,0.3202358629913279,1985
ds005540,labram_ridge_strong,prior_personalized_stimulus_change,0.49070123722248665,0.34749131213138207,0.6339111623135912,1985
ds005540,labram_ridge_strong,prior_personalized_joint_change,0.6327069705104013,0.4688714910603803,0.7965424499604222,1985
ds005540,labram_ridge_strong,prior_personalized_endpoint_interaction,-0.06154524223207244,-0.112671270030258,-0.01041921443388688,1985
ds005540,labram_ridge_strong,combined_personalized_surface_auc,0.5170476691419412,0.38098738553434897,0.6531079527495335,1985
ds005540,labram_ridge_strong,combined_personalized_participant_change,0.21179750658481528,0.07957700409717117,0.3440180090724594,1985
ds005540,labram_ridge_strong,combined_personalized_stimulus_change,0.4864161956346235,0.3398659582860981,0.6329664329831489,1985
ds005540,labram_ridge_strong,combined_personalized_joint_change,0.6460854681605187,0.46698167306280947,0.825189263258228,1985
ds005540,labram_ridge_strong,combined_personalized_endpoint_interaction,-0.05212823405892016,-0.1133373874948014,0.009080919376961087,1985
ds005540,labram_ridge_strong,matched_eeg_added_surface_auc,-0.01195808013602525,-0.047132577874901584,0.023216417602851085,1985
ds005540,labram_ridge_strong,matched_eeg_added_uniform_mean_ccc,-0.013675314313850894,-0.049236125762660246,0.02188549713495846,1985
ds005540,labram_ridge_strong,matched_eeg_added_uniform_mean_mae,0.006458045254376239,-0.0004542213509483046,0.013370311859700782,1985
ds006850,bandpower_ridge_base,prior_personalized_surface_auc,0.34137831267565955,0.19287831261768898,0.48987831273363014,2000
ds006850,bandpower_ridge_base,prior_personalized_participant_change,0.15644082287592032,0.022793951448300126,0.29008769430354053,2000
ds006850,bandpower_ridge_base,prior_personalized_stimulus_change,0.3407733032215749,0.18539110531081401,0.49615550113233575,2000
ds006850,bandpower_ridge_base,prior_personalized_joint_change,0.4181428795660108,0.2619179161162164,0.5743678430158052,2000
ds006850,bandpower_ridge_base,prior_personalized_endpoint_interaction,-0.0790712465314844,-0.1248722102819575,-0.03327028278101129,2000
ds006850,bandpower_ridge_base,combined_personalized_surface_auc,0.3336656608564066,0.1835576099208287,0.4837737117919845,2000
ds006850,bandpower_ridge_base,combined_personalized_participant_change,0.1436143100450478,0.019667502133833212,0.26756111795626236,2000
ds006850,bandpower_ridge_base,combined_personalized_stimulus_change,0.3147626553413593,0.16258270073349249,0.4669426099492261,2000
ds006850,bandpower_ridge_base,combined_personalized_joint_change,0.396532656310518,0.23941832436871782,0.5536469882523182,2000
ds006850,bandpower_ridge_base,combined_personalized_endpoint_interaction,-0.0618443090758891,-0.10624127816191253,-0.017447339989865675,2000
ds006850,bandpower_ridge_base,matched_eeg_added_surface_auc,-0.007712651819252953,-0.06522117955114105,0.04979587591263515,2000
ds006850,bandpower_ridge_base,matched_eeg_added_uniform_mean_ccc,-0.006038944896804935,-0.06314936436478114,0.05107147457117126,2000
ds006850,bandpower_ridge_base,matched_eeg_added_uniform_mean_mae,0.006344641747777325,-0.004547623341842627,0.017236906837397276,2000
ds006850,bandpower_ridge_strong,prior_personalized_surface_auc,0.34137831267565955,0.19287831261768898,0.48987831273363014,2000
ds006850,bandpower_ridge_strong,prior_personalized_participant_change,0.15644082287592032,0.022793951448300126,0.29008769430354053,2000
ds006850,bandpower_ridge_strong,prior_personalized_stimulus_change,0.3407733032215749,0.18539110531081401,0.49615550113233575,2000
ds006850,bandpower_ridge_strong,prior_personalized_joint_change,0.4181428795660108,0.2619179161162164,0.5743678430158052,2000
ds006850,bandpower_ridge_strong,prior_personalized_endpoint_interaction,-0.0790712465314844,-0.1248722102819575,-0.03327028278101129,2000
ds006850,bandpower_ridge_strong,combined_personalized_surface_auc,0.3346127702082923,0.18313783620810037,0.4860877042084842,2000
ds006850,bandpower_ridge_strong,combined_personalized_participant_change,0.15807971753094718,0.028728744849677745,0.2874306902122166,2000
ds006850,bandpower_ridge_strong,combined_personalized_stimulus_change,0.33670273322609073,0.1841926917676585,0.48921277468452296,2000
ds006850,bandpower_ridge_strong,combined_personalized_joint_change,0.4171586188102156,0.2639212677654791,0.5703959698549521,2000
ds006850,bandpower_ridge_strong,combined_personalized_endpoint_interaction,-0.0776238319468223,-0.12204787105939785,-0.033199792834246754,2000
ds006850,bandpower_ridge_strong,matched_eeg_added_surface_auc,-0.0067655424673673265,-0.04395619447857101,0.030425109543836364,2000
ds006850,bandpower_ridge_strong,matched_eeg_added_uniform_mean_ccc,-0.00685053954902946,-0.04440445339191326,0.030703374293854346,2000
ds006850,bandpower_ridge_strong,matched_eeg_added_uniform_mean_mae,0.0036722838903325205,-0.0028151267856328455,0.010159694566297887,2000
ds006850,eegnet_lr1e3,prior_personalized_surface_auc,0.34137831267565955,0.19287831261768898,0.48987831273363014,2000
ds006850,eegnet_lr1e3,prior_personalized_participant_change,0.15644082287592032,0.022793951448300126,0.29008769430354053,2000
ds006850,eegnet_lr1e3,prior_personalized_stimulus_change,0.3407733032215749,0.18539110531081401,0.49615550113233575,2000
ds006850,eegnet_lr1e3,prior_personalized_joint_change,0.4181428795660108,0.2619179161162164,0.5743678430158052,2000
ds006850,eegnet_lr1e3,prior_personalized_endpoint_interaction,-0.0790712465314844,-0.1248722102819575,-0.0332702827810113,2000
ds006850,eegnet_lr1e3,combined_personalized_surface_auc,0.3489450976176,0.19979791836194402,0.49809227687325597,2000
ds006850,eegnet_lr1e3,combined_personalized_participant_change,0.16009174197629408,0.025739742504026608,0.29444374144856156,2000
ds006850,eegnet_lr1e3,combined_personalized_stimulus_change,0.34751272542555917,0.1951436431782446,0.4998818076728737,2000
ds006850,eegnet_lr1e3,combined_personalized_joint_change,0.41909820445009743,0.26159133105060395,0.5766050778495909,2000
ds006850,eegnet_lr1e3,combined_personalized_endpoint_interaction,-0.08850626295175582,-0.13667323973994722,-0.040339286163564414,2000
ds006850,eegnet_lr1e3,matched_eeg_added_surface_auc,0.007566784941940456,-0.013340502284546855,0.028474072168427768,2000
ds006850,eegnet_lr1e3,matched_eeg_added_uniform_mean_ccc,0.007313985548809545,-0.011731855888759527,0.026359826986378617,2000
ds006850,eegnet_lr1e3,matched_eeg_added_uniform_mean_mae,0.0027322169163098075,-0.0026485114208821105,0.008112945253501726,2000
ds006850,eegnet_lr1e4,prior_personalized_surface_auc,0.34137831267565955,0.19287831261768898,0.48987831273363014,2000
ds006850,eegnet_lr1e4,prior_personalized_participant_change,0.15644082287592032,0.022793951448300126,0.29008769430354053,2000
ds006850,eegnet_lr1e4,prior_personalized_stimulus_change,0.3407733032215749,0.18539110531081401,0.49615550113233575,2000
ds006850,eegnet_lr1e4,prior_personalized_joint_change,0.4181428795660108,0.2619179161162164,0.5743678430158052,2000
ds006850,eegnet_lr1e4,prior_personalized_endpoint_interaction,-0.0790712465314844,-0.1248722102819575,-0.03327028278101129,2000
ds006850,eegnet_lr1e4,combined_personalized_surface_auc,0.3500653399252082,0.20126357219782917,0.49886710765258724,2000
ds006850,eegnet_lr1e4,combined_personalized_participant_change,0.15767903676721529,0.023091866721371035,0.29226620681305954,2000
ds006850,eegnet_lr1e4,combined_personalized_stimulus_change,0.334769027365115,0.176684771066532,0.49285328366369796,2000
ds006850,eegnet_lr1e4,combined_personalized_joint_change,0.41231915489792403,0.2529324009116771,0.5717059088841709,2000
ds006850,eegnet_lr1e4,combined_personalized_endpoint_interaction,-0.08012890923440626,-0.12946529738793927,-0.03079252108087325,2000
ds006850,eegnet_lr1e4,matched_eeg_added_surface_auc,0.00868702724954867,-0.009631658990037137,0.027005713489134477,2000
ds006850,eegnet_lr1e4,matched_eeg_added_uniform_mean_ccc,0.008552707230601418,-0.009415308502290403,0.02652072296349324,2000
ds006850,eegnet_lr1e4,matched_eeg_added_uniform_mean_mae,0.0012140233076580343,-0.002637725890917257,0.005065772506233326,2000
